100_1	1.38	80992.0
100_2	2.11	80400.0
100_3	2.08	80368.0
100_4	1.76	80384.0
100_5	1.38	80572.0
100_6	2.22	80192.0
100_7	1.42	80656.0
100_8	2.16	80624.0
100_9	2.13	80732.0
100_10	2.1	80840.0
200_1	1.55	80852.0
200_2	1.82	80572.0
200_3	2.16	80864.0
200_4	2.08	80608.0
200_5	1.51	80748.0
200_6	2.05	81072.0
200_7	1.62	80892.0
200_8	1.43	80768.0
200_9	1.51	81124.0
200_10	2.22	80924.0
500_1	2.7	81708.0
500_2	2.1	81404.0
500_3	2.41	81368.0
500_4	2.23	81432.0
500_5	2.16	81540.0
500_6	2.42	81716.0
500_7	2.73	81508.0
500_8	2.62	81676.0
500_9	2.4	81520.0
500_10	2.49	81276.0
1000_1	5.16	82588.0
1000_2	4.67	82488.0
1000_3	4.87	83104.0
1000_4	4.13	83180.0
1000_5	4.54	82504.0
1000_6	4.91	82460.0
1000_7	5.1	82408.0
1000_8	4.6	81968.0
1000_9	5.52	83092.0
1000_10	4.77	82688.0
2000_1	12.85	85092.0
2000_2	14.54	84988.0
2000_3	14.68	84924.0
2000_4	15.03	84736.0
2000_5	14.24	85240.0
2000_6	14.55	84832.0
2000_7	14.74	84740.0
2000_8	13.97	84980.0
2000_9	13.47	84892.0
2000_10	13.76	84872.0
5000_1	85.18	92568.0
5000_2	88.15	92848.0
5000_3	84.4	92860.0
5000_4	89.43	92752.0
5000_5	85.07	92456.0
5000_6	86.39	92316.0
5000_7	87.89	92960.0
5000_8	86.86	92760.0
5000_9	90.44	92996.0
5000_10	86.24	92672.0
10000_1	286.2	105996.0
10000_2	282.38	106084.0
10000_3	290.38	105740.0
10000_4	292.63	105872.0
10000_5	285.39	106176.0
10000_6	287.1	106152.0
10000_7	295.91	105924.0
10000_8	289.27	105620.0
10000_9	298.44	105956.0
10000_10	287.79	106196.0
20000_1	1023.59	132816.0
20000_2	990.03	132424.0
20000_3	1048.07	133116.0
20000_4	1049.1	132828.0
20000_5	1026.22	132568.0
20000_6	1040.74	132976.0
20000_7	1061.38	133084.0
20000_8	1049.86	133032.0
20000_9	1076.56	133088.0
20000_10	1041.1	133232.0
