50_1	1.38	80644.0
50_2	1.39	80436.0
50_3	1.93	80332.0
50_4	1.08	80536.0
50_5	1.93	80128.0
50_6	3.34	80440.0
50_7	2.83	80148.0
50_8	2.99	80540.0
50_9	1.25	80404.0
50_10	1.1	80680.0
50_11	2.03	79988.0
50_12	1.92	80476.0
50_13	1.32	80220.0
50_14	1.04	80492.0
50_15	1.58	80468.0
50_16	1.73	80212.0
50_17	1.65	80412.0
50_18	1.52	80140.0
50_19	0.99	80400.0
50_20	1.56	80188.0
100_1	1.84	80428.0
100_2	1.46	80596.0
100_3	1.52	80648.0
100_4	1.51	80620.0
100_5	1.61	80392.0
100_6	1.69	80252.0
100_7	1.86	80444.0
100_8	1.94	80504.0
100_9	2.17	80080.0
100_10	3.08	80612.0
100_11	1.43	80456.0
100_12	1.49	80692.0
100_13	1.08	80236.0
100_14	2.02	80680.0
100_15	2.35	80476.0
100_16	1.53	80476.0
100_17	2.84	80384.0
100_18	2.95	80128.0
100_19	2.14	80432.0
100_20	1.57	80240.0
200_1	1.95	80488.0
200_2	2.09	80476.0
200_3	3.16	80516.0
200_4	1.64	80788.0
200_5	1.36	80616.0
200_6	1.53	80572.0
200_7	1.44	80472.0
200_8	1.57	80012.0
200_9	1.3	80488.0
200_10	1.1	80444.0
200_11	1.66	80456.0
200_12	1.19	80492.0
200_13	1.26	80164.0
200_14	1.16	80428.0
200_15	1.8	80052.0
200_16	1.71	80128.0
200_17	1.22	80000.0
200_18	1.09	80448.0
200_19	1.0	80260.0
200_20	1.45	80288.0
500_1	1.33	80252.0
500_2	1.81	80724.0
500_3	1.98	80616.0
500_4	1.35	80080.0
500_5	2.8	80652.0
500_6	1.68	80276.0
500_7	1.72	80724.0
500_8	2.53	80436.0
500_9	2.43	80240.0
500_10	2.33	80192.0
500_11	1.82	80412.0
500_12	2.4	80548.0
500_13	3.14	80492.0
500_14	2.2	80004.0
500_15	3.31	80384.0
500_16	1.01	80308.0
500_17	1.58	80048.0
500_18	1.28	80264.0
500_19	1.47	80416.0
500_20	1.1	80276.0
1000_1	1.2	80632.0
1000_2	1.19	80404.0
1000_3	1.32	80604.0
1000_4	1.72	80544.0
1000_5	1.89	80388.0
1000_6	1.61	80268.0
1000_7	1.8	80616.0
1000_8	2.17	80584.0
1000_9	1.41	80168.0
1000_10	1.46	80512.0
1000_11	1.49	80448.0
1000_12	1.57	80512.0
1000_13	2.01	80520.0
1000_14	2.23	80560.0
1000_15	3.38	80624.0
1000_16	2.99	80316.0
1000_17	2.07	80188.0
1000_18	3.3	80504.0
1000_19	2.86	80684.0
1000_20	2.79	80196.0
2000_1	2.12	80844.0
2000_2	3.31	80848.0
2000_3	1.68	80632.0
2000_4	1.35	80720.0
2000_5	1.85	80724.0
2000_6	1.76	80636.0
2000_7	1.6	80472.0
2000_8	1.1	80952.0
2000_9	1.37	80760.0
2000_10	1.39	80892.0
2000_11	1.58	80636.0
2000_12	1.25	80516.0
2000_13	1.46	80320.0
2000_14	2.07	80364.0
2000_15	1.73	80740.0
2000_16	1.9	80784.0
2000_17	1.9	80532.0
2000_18	1.74	80848.0
2000_19	1.39	80348.0
2000_20	1.68	80736.0
5000_1	1.81	81264.0
5000_2	1.87	81648.0
5000_3	1.96	81548.0
5000_4	1.68	81668.0
5000_5	1.52	81580.0
5000_6	1.93	81068.0
5000_7	2.86	81784.0
5000_8	3.16	81780.0
5000_9	1.9	81448.0
5000_10	2.21	81748.0
5000_11	1.29	81096.0
5000_12	1.15	81672.0
5000_13	1.14	81660.0
5000_14	1.69	81184.0
5000_15	1.7	81240.0
5000_16	1.65	81252.0
5000_17	1.75	81576.0
5000_18	1.67	81664.0
5000_19	1.56	81372.0
5000_20	1.82	81568.0
10000_1	1.66	83096.0
10000_2	1.85	82988.0
10000_3	1.3	82996.0
10000_4	2.1	82968.0
10000_5	2.27	83232.0
10000_6	1.94	82888.0
10000_7	2.23	82828.0
10000_8	3.07	83172.0
10000_9	1.69	83224.0
10000_10	1.76	83136.0
10000_11	1.29	83036.0
10000_12	1.71	83020.0
10000_13	1.65	82964.0
10000_14	1.95	83240.0
10000_15	1.23	82748.0
10000_16	2.98	83000.0
10000_17	2.36	83144.0
10000_18	2.41	82896.0
10000_19	2.24	82932.0
10000_20	1.89	82848.0
20000_1	2.65	84804.0
20000_2	3.44	84592.0
20000_3	2.46	84768.0
20000_4	1.99	84476.0
20000_5	1.68	84376.0
20000_6	1.89	84504.0
20000_7	2.4	84388.0
20000_8	1.37	84648.0
20000_9	2.09	84696.0
20000_10	2.09	84592.0
20000_11	1.83	84324.0
20000_12	1.56	84572.0
20000_13	2.25	84488.0
20000_14	2.18	84636.0
20000_15	1.79	84448.0
20000_16	2.22	84656.0
20000_17	2.02	84744.0
20000_18	2.71	84792.0
20000_19	2.24	84748.0
20000_20	2.2	84760.0
