10_1	1.26	105292.0
10_2	1.38	105420.0
10_3	1.47	105344.0
10_4	1.27	105400.0
10_5	1.51	105408.0
10_6	1.35	105400.0
10_7	1.24	105204.0
10_8	1.29	105624.0
10_9	1.31	105556.0
10_10	1.36	105172.0
10_11	1.38	105444.0
10_12	1.44	104792.0
10_13	1.53	105360.0
10_14	1.31	105320.0
10_15	1.6	105348.0
10_16	2.0	105552.0
10_17	2.13	105260.0
10_18	1.87	105268.0
10_19	2.06	104940.0
10_20	1.84	104896.0
20_1	1.29	105156.0
20_2	1.76	105284.0
20_3	1.82	105396.0
20_4	2.24	105440.0
20_5	1.96	105376.0
20_6	1.57	105504.0
20_7	1.46	105664.0
20_8	1.39	105324.0
20_9	1.46	105624.0
20_10	1.16	105320.0
20_11	1.19	105152.0
20_12	1.47	105052.0
20_13	1.31	105584.0
20_14	1.32	105172.0
20_15	1.67	105288.0
20_16	1.39	105312.0
20_17	1.38	105608.0
20_18	1.23	105452.0
20_19	1.3	105288.0
20_20	1.19	105648.0
50_1	1.33	105680.0
50_2	1.31	105252.0
50_3	1.53	105380.0
50_4	1.36	105436.0
50_5	1.3	105204.0
50_6	1.26	105372.0
50_7	1.21	105664.0
50_8	1.5	105304.0
50_9	1.29	105628.0
50_10	1.66	105244.0
50_11	1.29	105540.0
50_12	1.27	105576.0
50_13	1.71	105468.0
50_14	1.37	105588.0
50_15	1.26	105468.0
50_16	1.17	105416.0
50_17	1.36	105200.0
50_18	1.5	105276.0
50_19	1.26	105608.0
50_20	1.88	105656.0
100_1	1.25	105712.0
100_2	1.16	105480.0
100_3	1.64	105284.0
100_4	1.31	105520.0
100_5	1.28	105440.0
100_6	1.54	105212.0
100_7	1.25	105508.0
100_8	1.95	105400.0
100_9	1.45	105348.0
100_10	1.36	105392.0
100_11	1.85	105548.0
100_12	1.42	105412.0
100_13	1.27	105376.0
100_14	1.34	105392.0
100_15	1.77	105644.0
100_16	2.0	105448.0
100_17	2.18	105252.0
100_18	1.99	105572.0
100_19	2.03	105236.0
100_20	1.83	105644.0
200_1	1.33	105620.0
200_2	1.81	105404.0
200_3	2.08	105624.0
200_4	2.41	105420.0
200_5	1.51	105464.0
200_6	1.69	105624.0
200_7	1.49	105464.0
200_8	1.95	105448.0
200_9	1.36	105472.0
200_10	1.46	105456.0
200_11	1.81	105480.0
200_12	1.5	105468.0
200_13	1.39	105264.0
200_14	1.32	105468.0
200_15	1.52	105372.0
200_16	1.61	105408.0
200_17	1.82	105384.0
200_18	1.62	105624.0
200_19	1.33	105448.0
200_20	1.46	105412.0
500_1	2.19	105188.0
500_2	2.12	105528.0
500_3	1.94	105088.0
500_4	2.02	105584.0
500_5	2.03	105616.0
500_6	1.97	105716.0
500_7	1.93	105072.0
500_8	2.01	105488.0
500_9	1.93	105436.0
500_10	2.15	105628.0
500_11	1.91	105296.0
500_12	1.96	105092.0
500_13	2.28	105544.0
500_14	2.12	105440.0
500_15	1.87	105488.0
500_16	2.11	105560.0
500_17	2.41	105636.0
500_18	1.83	105480.0
500_19	2.02	105596.0
500_20	1.8	105388.0
1000_1	4.0	105516.0
1000_2	4.01	105604.0
1000_3	4.73	105716.0
1000_4	4.18	105540.0
1000_5	4.27	105252.0
1000_6	4.11	105504.0
1000_7	4.34	105524.0
1000_8	3.97	105728.0
1000_9	4.17	105596.0
1000_10	4.37	105700.0
1000_11	4.32	105648.0
1000_12	4.4	105624.0
1000_13	4.15	105788.0
1000_14	4.07	105240.0
1000_15	4.48	105312.0
1000_16	5.14	105552.0
1000_17	4.57	105712.0
1000_18	4.65	105800.0
1000_19	4.78	105696.0
1000_20	4.29	105772.0
2000_1	13.16	105404.0
2000_2	13.02	105548.0
2000_3	12.12	105612.0
2000_4	12.95	105424.0
2000_5	12.74	105556.0
2000_6	12.51	105640.0
2000_7	12.93	105516.0
2000_8	12.18	105568.0
2000_9	12.46	105832.0
2000_10	12.67	106024.0
2000_11	12.11	105508.0
2000_12	11.93	105364.0
2000_13	12.78	105880.0
2000_14	12.41	105480.0
