10_1	1.41	105292.0
10_2	1.19	105504.0
10_3	1.12	105344.0
10_4	1.15	105352.0
10_5	1.15	105168.0
10_6	1.53	105520.0
10_7	1.38	105256.0
10_8	1.29	105476.0
10_9	1.31	105196.0
10_10	1.39	105628.0
10_11	1.6	105272.0
10_12	1.44	105128.0
10_13	1.4	105424.0
10_14	1.25	105416.0
10_15	1.37	105068.0
10_16	1.24	105408.0
10_17	1.44	105584.0
10_18	1.38	104808.0
10_19	1.14	105132.0
10_20	1.12	105152.0
20_1	1.43	105264.0
20_2	1.27	105216.0
20_3	1.25	105476.0
20_4	1.34	105556.0
20_5	1.18	104988.0
20_6	1.67	105528.0
20_7	1.37	105196.0
20_8	1.62	105540.0
20_9	1.37	105232.0
20_10	1.38	105568.0
20_11	1.92	105576.0
20_12	1.36	105584.0
20_13	1.31	105492.0
20_14	1.54	105492.0
20_15	1.85	105428.0
20_16	2.19	105140.0
20_17	1.93	105556.0
20_18	1.37	105548.0
20_19	1.39	105356.0
20_20	1.73	105448.0
50_1	1.64	105388.0
50_2	1.79	104816.0
50_3	2.09	105456.0
50_4	1.51	105604.0
50_5	1.19	105372.0
50_6	1.47	105340.0
50_7	1.89	105676.0
50_8	1.38	105388.0
50_9	1.22	105596.0
50_10	1.42	105256.0
50_11	1.67	105288.0
50_12	1.25	105476.0
50_13	1.16	105512.0
50_14	1.53	105684.0
50_15	1.29	105240.0
50_16	1.34	105352.0
50_17	1.73	105524.0
50_18	1.36	105156.0
50_19	1.48	105244.0
50_20	1.84	105436.0
100_1	1.21	105588.0
100_2	1.36	105472.0
100_3	1.38	105408.0
100_4	1.55	105344.0
100_5	2.39	105424.0
100_6	2.14	105612.0
100_7	1.5	105588.0
100_8	1.89	105400.0
100_9	1.38	105496.0
100_10	1.84	105312.0
100_11	1.61	105288.0
100_12	1.5	105672.0
100_13	1.33	105636.0
100_14	1.19	105060.0
100_15	1.48	105688.0
100_16	1.23	105684.0
100_17	1.27	105600.0
100_18	1.38	105536.0
100_19	1.35	105564.0
100_20	1.41	105232.0
200_1	1.44	105592.0
200_2	1.58	105636.0
200_3	1.38	105468.0
200_4	1.4	105508.0
200_5	1.44	105456.0
200_6	1.25	105292.0
200_7	1.27	105456.0
200_8	1.4	105488.0
200_9	1.34	105528.0
200_10	1.33	105472.0
200_11	1.86	105464.0
200_12	1.39	105608.0
200_13	1.37	105528.0
200_14	1.32	105368.0
200_15	1.39	105452.0
200_16	1.26	105476.0
200_17	1.54	105332.0
200_18	1.6	105448.0
200_19	1.33	105496.0
200_20	1.18	105564.0
500_1	1.36	105324.0
500_2	1.27	105368.0
500_3	1.4	105444.0
500_4	1.66	105608.0
500_5	1.29	105548.0
500_6	1.34	105304.0
500_7	1.54	105296.0
500_8	1.42	105404.0
500_9	1.44	105648.0
500_10	1.31	105580.0
500_11	1.88	105336.0
500_12	1.42	105476.0
500_13	1.4	105384.0
500_14	2.12	105580.0
500_15	1.32	105384.0
500_16	1.37	105104.0
500_17	1.42	105372.0
500_18	1.48	105536.0
500_19	1.74	105424.0
500_20	1.45	105512.0
1000_1	1.63	105512.0
1000_2	1.49	105632.0
1000_3	1.52	105428.0
1000_4	1.68	105728.0
1000_5	2.42	105772.0
1000_6	1.68	105744.0
1000_7	1.8	105640.0
1000_8	1.58	105796.0
1000_9	1.85	105384.0
1000_10	2.04	105496.0
1000_11	1.98	105360.0
1000_12	1.63	105412.0
1000_13	1.59	105460.0
1000_14	1.55	105796.0
1000_15	1.81	105632.0
1000_16	1.59	105324.0
1000_17	1.77	105384.0
1000_18	1.86	105688.0
1000_19	2.2	105556.0
1000_20	1.73	105524.0
2000_1	1.76	105520.0
2000_2	2.13	105488.0
2000_3	2.03	105780.0
2000_4	2.07	105308.0
2000_5	2.15	105356.0
2000_6	1.9	105372.0
2000_7	1.97	105428.0
2000_8	2.12	105992.0
2000_9	1.98	105400.0
2000_10	2.26	105348.0
2000_11	2.0	106044.0
2000_12	1.97	105872.0
2000_13	1.92	105784.0
