10_1	1.2	105564.0
10_2	1.25	105452.0
10_3	0.97	105144.0
10_4	0.93	105368.0
10_5	1.06	105364.0
10_6	1.17	105264.0
10_7	1.06	105624.0
10_8	1.45	104808.0
10_9	1.32	104908.0
10_10	1.24	105120.0
10_11	1.03	105468.0
10_12	0.97	105248.0
10_13	1.12	105408.0
10_14	1.05	105556.0
10_15	1.14	105452.0
10_16	1.17	105324.0
10_17	1.11	105672.0
10_18	1.05	105452.0
10_19	1.12	105264.0
10_20	1.2	105648.0
20_1	1.04	105288.0
20_2	1.17	105540.0
20_3	1.07	105436.0
20_4	1.0	105352.0
20_5	1.08	105432.0
20_6	1.08	105324.0
20_7	1.05	105264.0
20_8	1.14	105324.0
20_9	1.24	105620.0
20_10	1.28	105308.0
20_11	1.31	105196.0
20_12	1.33	105120.0
20_13	1.11	105148.0
20_14	1.17	105576.0
20_15	0.98	105304.0
20_16	1.27	105684.0
20_17	1.39	105336.0
20_18	1.45	105376.0
20_19	1.38	105316.0
20_20	1.0	105608.0
50_1	1.27	105352.0
50_2	1.23	105660.0
50_3	1.07	105352.0
50_4	1.2	105224.0
50_5	1.06	104912.0
50_6	1.09	105288.0
50_7	1.15	105572.0
50_8	1.17	105184.0
50_9	1.21	105292.0
50_10	1.03	104888.0
50_11	1.35	105176.0
50_12	1.16	105184.0
50_13	1.15	105580.0
50_14	1.24	105612.0
50_15	1.18	105192.0
50_16	1.11	105612.0
50_17	1.21	105104.0
50_18	1.15	105512.0
50_19	1.38	105352.0
50_20	1.51	105708.0
100_1	1.43	105392.0
100_2	1.27	105384.0
100_3	1.2	105396.0
100_4	1.39	105388.0
100_5	1.2	105456.0
100_6	1.48	105596.0
100_7	1.15	105136.0
100_8	1.47	105428.0
100_9	1.51	105388.0
100_10	1.17	105624.0
100_11	1.17	105552.0
100_12	1.13	105368.0
100_13	1.28	105404.0
100_14	1.2	105452.0
100_15	1.22	105096.0
100_16	1.14	105136.0
100_17	1.1	105576.0
100_18	1.16	105132.0
100_19	1.21	105312.0
100_20	1.11	105628.0
200_1	1.27	105424.0
200_2	1.23	105536.0
200_3	1.37	105380.0
200_4	1.28	105368.0
200_5	1.24	105496.0
200_6	1.25	105064.0
200_7	1.31	105376.0
200_8	1.35	105508.0
200_9	1.37	105176.0
200_10	1.38	105592.0
200_11	1.58	105524.0
200_12	1.53	105504.0
200_13	1.34	105336.0
200_14	1.43	105656.0
200_15	1.29	105556.0
200_16	1.66	104996.0
200_17	1.77	105432.0
200_18	1.37	105420.0
200_19	1.88	105440.0
200_20	1.35	105364.0
500_1	1.67	105388.0
500_2	1.68	105232.0
500_3	1.62	105428.0
500_4	1.56	105624.0
500_5	2.03	105304.0
500_6	1.57	105284.0
500_7	1.61	105140.0
500_8	1.56	105088.0
500_9	1.7	105600.0
500_10	1.57	105624.0
500_11	1.54	105564.0
500_12	1.71	105320.0
500_13	1.59	105532.0
500_14	1.83	105176.0
500_15	1.55	105140.0
500_16	1.72	105504.0
500_17	1.79	105492.0
500_18	1.75	105448.0
500_19	1.74	105408.0
500_20	1.97	105464.0
1000_1	2.54	105428.0
1000_2	2.28	105656.0
1000_3	2.19	105732.0
1000_4	2.13	105488.0
1000_5	2.3	105484.0
1000_6	3.07	105788.0
1000_7	2.28	105524.0
1000_8	2.19	105636.0
1000_9	2.16	105504.0
1000_10	2.08	105500.0
1000_11	2.2	105148.0
1000_12	2.28	105488.0
1000_13	2.27	105540.0
1000_14	2.18	105744.0
1000_15	2.39	105624.0
1000_16	2.2	105668.0
1000_17	2.27	105820.0
1000_18	2.28	105208.0
